"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_RAW_FRAME includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/rw_api.h","256","16","256","28"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tRW_T3T_POLL includes 0 bits of padding on ILP32, but 32 bits on LP64.","/src/nfc/include/rw_api.h","180","16","180","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_DLCB includes 56 bits of padding on ILP32, but 120 bits on LP64.","/src/nfc/include/llcp_int.h","168","16","168","25"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_APP_CB includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/llcp_int.h","109","16","109","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_CB includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfc/include/llcp_int.h","218","16","218","23"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_LCB includes 48 bits of padding on ILP32, but 176 bits on LP64.","/src/nfc/include/llcp_int.h","57","16","57","24"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_SDP_CB includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/llcp_int.h","208","16","208","27"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tLLCP_SDP_TRANSAC includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/llcp_int.h","203","16","203","32"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_T4T_MEM includes 32 bits of padding on ILP32, but 96 bits on LP64.","/src/nfc/include/ce_int.h","89","16","89","26"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_T3T_MEM includes 8 bits of padding on ILP32, but 40 bits on LP64.","/src/nfc/include/ce_int.h","73","16","73","26"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_T4T_REG_AID includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/ce_int.h","83","16","83","30"
"Padding increased in 64-bit migration","Highlights structs for which the amount of padding would increase when migrating from a 32-bit architecture to 64-bit.","warning","tCE_T3T_NDEF_INFO includes 24 bits of padding on ILP32, but 56 bits on LP64.","/src/nfc/include/ce_int.h","42","16","42","32"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","nfcsnooz_header_t could be optimized to save 32/40 bits of padding (or 34% of its size).","/src/include/debug_nfcsnoop.h","35","16","35","32"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tGKI_COM_CB could be optimized to save 192/232 bits of padding (or 2% of its size).","/src/gki/common/gki_common.h","89","16","89","26"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tGKI_OS could be optimized to save 64/64 bits of padding (or 3% of its size).","/src/gki/ulinux/gki_int.h","31","16","31","22"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","gki_pthread_info_t could be optimized to save 64/88 bits of padding (or 20% of its size).","/src/gki/ulinux/gki_ulinux.cc","68","16","68","33"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tCE_UPDATE_INFO could be optimized to save 64/80 bits of padding (or 34% of its size).","/src/nfc/include/ce_api.h","51","16","51","30"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_EE_API_ADD_AID could be optimized to save 64/96 bits of padding (or 20% of its size).","/src/nfa/include/nfa_ee_int.h","279","16","279","34"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_CE_CB could be optimized to save 64/96 bits of padding (or 2% of its size).","/src/nfa/include/nfa_ce_int.h","167","16","167","25"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_CE_API_REG_LISTEN could be optimized to save 64/72 bits of padding (or 13% of its size).","/src/nfa/include/nfa_ce_int.h","72","16","72","37"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_DM_CB could be optimized to save 192/248 bits of padding (or 3% of its size).","/src/nfa/include/nfa_dm_int.h","499","16","499","25"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_CE_DATA could be optimized to save 64/88 bits of padding (or 34% of its size).","/src/nfa/include/nfa_api.h","500","16","500","27"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_RX_DATA could be optimized to save 64/104 bits of padding (or 34% of its size).","/src/nfa/include/nfa_api.h","418","16","418","27"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_DM_DISC_CB could be optimized to save 64/120 bits of padding (or 2% of its size).","/src/nfa/include/nfa_dm_int.h","380","16","380","30"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_NDEF_DETECT could be optimized to save 32/40 bits of padding (or 25% of its size).","/src/nfa/include/nfa_api.h","399","16","399","31"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_DM_API_REG_NDEF_HDLR could be optimized to save 64/72 bits of padding (or 25% of its size).","/src/nfa/include/nfa_dm_int.h","150","16","150","40"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_NDEF_DATA could be optimized to save 64/80 bits of padding (or 34% of its size).","/src/nfa/include/nfa_api.h","708","16","708","29"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_LLCP_ACTIVATED could be optimized to save 16/24 bits of padding (or 17% of its size).","/src/nfa/include/nfa_api.h","432","16","432","34"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFC_CB could be optimized to save 128/136 bits of padding (or 3% of its size).","/src/nfc/include/nfc_int.h","162","16","162","22"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","nfa_dm_p2p_prio_logic could be optimized to save 64/104 bits of padding (or 15% of its size).","/src/nfa/dm/nfa_dm_discover.cc","70","16","70","36"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_DM_DISC_ENTRY could be optimized to save 64/96 bits of padding (or 25% of its size).","/src/nfa/include/nfa_dm_int.h","345","16","345","33"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_HCI_CB could be optimized to save 192/232 bits of padding (or 3% of its size).","/src/nfa/include/nfa_hci_int.h","361","16","361","26"
"Suboptimal type definition","Highlights structs whose members are not laid out optimally, in the sense that by reordering them one could reduce the amount of internal padding on a 64-bit architecture.","recommendation","tNFA_HCI_RSP_RCVD could be optimized to save 16/16 bits of padding (or 1% of its size).","/src/nfa/include/nfa_hci_api.h","194","16","194","32"
